ID,Name
401,"Modeste, Anthony"
428,"Pizarro, Claudio"
700,"Panucci, Christian"
717,"Vieira, Patrick"
731,"Reiziger, Michael"
787,"Gattuso, Gennaro"
790,"Shevchenko, Andriy"
793,Dida
830,"Seedorf, Clarence"
834,Rivaldo
888,"Nazario, Ronaldo"
893,Emerson
898,Alexandre Pato
900,"Aubameyang, Pierre-Emerick"
901,"Silva, Thiago"
912,"Beckham, David"
913,Ronaldinho
926,"Huntelaar, Klaas-Jan"
940,"Boateng, Kevin-Prince"
944,"Ibrahimovic, Zlatan"
959,"El Shaarawy, Stephan"
974,"de Jong, Nigel"
989,"Essien, Michael"
997,"Honda, Keisuke"
1004,"Donnarumma, Gianluigi"
1053,"Rodriguez, Ricardo"
1059,"Kessie, Franck"
1068,"Reina, Pepe"
1084,"Hernandez, Theo"
1089,"Rebic, Ante"
1090,"Leao, Rafael"
1101,"Tonali, Sandro"
1119,"Giroud, Olivier"
1128,"De Ketelaere, Charles"
1267,"Anelka, Nicolas"
1285,"Ljungberg, Freddie"
1303,"Henry, Thierry"
1319,"Toure, Kolo"
1336,"Clichy, Gael"
1366,"Bendtner, Nicklas"
1380,"Fabianski, Lukasz"
1383,"Diarra, Lassana"
1387,"Szczesny, Wojciech"
1438,"Gnabry, Serge"
1443,"Kallstrom, Kim"
1446,"Ozil, Mesut"
1461,"Sanchez, Alexis"
1463,"Cech, Petr"
1484,"Mkhitaryan, Henrikh"
1493,"Lichtsteiner, Stephan"
1501,David Luiz
1512,"Balogun, Folarin"
1547,Jorginho
1553,"Trossard, Leandro"
1557,"Jesus, Gabriel"
1817,"Samuel, Walter"
1843,"Chivu, Cristian"
1923,"Toni, Luca"
1934,Adriano
1998,"Paredes, Leandro"
2025,Mohamed Salah
2117,Pedro
2145,"Wijnaldum, Georginio"
2474,"Aguero, Sergio"
2480,"Motta, Thiago"
2487,"Forlan, Diego"
2499,"de Gea, David"
2515,"Godin, Diego"
2523,"Courtois, Thibaut"
2534,"Turan, Arda"
2553,"Hernandez, Lucas"
2573,"Correa, Angel"
2574,"Griezmann, Antoine"
2576,"Savic, Stefan"
2581,"Carrasco, Yannick"
2583,"Martinez, Jackson"
2625,"Morata, Alvaro"
2639,"Felix, Joao"
2664,"De Paul, Rodrigo"
2668,"Cunha, Matheus"
2674,"Molina, Nahuel"
2676,"Witsel, Axel"
2877,Lucio
2884,"Berbatov, Dimitar"
2955,"Kroos, Toni"
3003,"Guardado, Andres"
3027,Chicharito
3051,"Tapsoba, Edmond"
3058,"Diaby, Moussa"
3061,"Frimpong, Jeremie"
3085,"Hlozek, Adam"
3372,"Perisic, Ivan"
3379,"Reus, Marco"
3394,"Immobile, Ciro"
3403,"Pulisic, Christian"
3405,"Guerreiro, Raphael"
3408,"Merino, Mikel"
3413,"Akanji, Manuel"
3438,"Reyna, Giovanni"
3449,"Moukoko, Youssoufa"
3462,"Malen, Donyell"
3467,"Sule, Niklas"
3468,"Ryerson, Julian"
3471,"Haller, Sebastien"
3735,"ter Stegen, Marc-Andre"
3766,"de Jong, Luuk"
3772,"Sommer, Yann"
3811,"Plea, Alassane"
3819,"Embolo, Breel"
4153,"Trapp, Kevin"
4274,"Kolo Muani, Randal"
4454,"Makaay, Roy"
4469,"Ribery, Franck"
4483,"Robben, Arjen"
4493,"Neuer, Manuel"
4494,"Boateng, Jerome"
4512,"Bernat, Juan"
4577,"Sane, Leroy"
4600,"Mazraoui, Noussair"
4602,"Gravenberch, Ryan"
4603,"Mane, Sadio"
4606,"Laimer, Konrad"
4852,"Cahill, Tim"
4891,"Saha, Louis"
4925,"Barry, Gareth"
4943,"Eto'o, Samuel"
4958,"Gueye, Idrissa"
4976,"Gordon, Anthony"
5231,"Mascherano, Javier"
5259,"Keane, Robbie"
5273,"Meireles, Raul"
5286,"Sterling, Raheem"
5344,"Robertson, Andrew"
5660,Raul
5665,"Fuchs, Christian"
5701,"McKennie, Weston"
5726,"Todibo, Jean-Clair"
6696,"Zamorano, Ivan"
6809,Julio Cesar
6816,"Figo, Luis"
6858,"Quaresma, Ricardo"
6874,"Pandev, Goran"
6903,"Handanovic, Samir"
6952,"Vidic, Nemanja"
6972,Felipe Melo
6992,"Skriniar, Milan"
7000,"de Vrij, Stefan"
7048,"Dumfries, Denzel"
7278,"Cisse, Papiss Demba"
7589,"Camoranesi, Mauro"
8290,"Osimhen, Victor"
9114,Xavi
9119,"de Boer, Frank"
9122,"Cocu, Phillip"
9129,"Valdes, Victor"
9153,"Marquez, Rafa"
9165,Deco
9171,"Larsson, Henrik"
9195,"Toure, Yaya"
9202,Dani Alves
9226,"Bravo, Claudio"
9241,"Umtiti, Samuel"
9295,"Torres, Ferran"
9543,"Bale, Gareth"
9551,"Modric, Luka"
9567,"Kane, Harry"
9581,"Lloris, Hugo"
9586,"Dempsey, Clint"
9616,"Edwards, Marcus"
9660,"Bentancur, Rodrigo"
10295,"Evra, Patrice"
10421,"Moutinho, Joao"
10423,"Martial, Anthony"
10429,"Silva, Bernardo"
10450,"Mbappe, Kylian"
10463,"Saint-Maximin, Allan"
10486,"Thuram, Khephren"
11211,"Shaw, Luke"
11493,"Tevez, Carlos"
12339,"Salas, Marcelo"
12585,"Alvarez, Julian"
13249,Alex Sandro
13812,"Estupinan, Pervis"
14148,"Drogba, Didier"
14269,"Anguissa, Frank"
14505,"Reveillere, Anthony"
14684,"Sarr, Ismaila"
14700,"Mendy, Edouard"
14708,"Aguerd, Nayef"
14717,"Doku, Jeremy"
15313,"Amrabat, Sofyan"
15580,"Schmeichel, Kasper"
15648,"Navas, Jesus"
15683,Douglas Luiz
15700,"Dias, Ruben"
15701,"Ake, Nathan"
15882,"Zapata, Duvan"
18820,"Ramos, Sergio"
18920,"Acuna, Marcos"
19264,"Lingard, Jesse"
20423,"Madueke, Noni"
20645,"Nedved, Pavel"
20728,"Muslera, Fernando"
21545,"Cash, Matty"
21835,"Di Natale, Antonio"
23352,"Ronaldo, Cristiano"
23367,"Navas, Keylor"
23387,"Valverde, Federico"
23393,"Mendy, Ferland"
23694,"Ilicic, Josip"
23751,"Vlahovic, Dusan"
23873,"Del Piero, Alessandro"
24045,"Demiral, Merih"
24172,Joelinton
24871,"Gibbs-White, Morgan"
25129,"Lavezzi, Ezequiel"
25180,"Soler, Carlos"
26124,"Lobotka, Stanislav"
26137,"Ziyech, Hakim"
26154,"Martinez, Lisandro"
26156,"Timber, Jurrien"
26158,"Alvarez, Edson"
26686,"Williams, Inaki"
26711,"Sancet, Oihan"
26878,"Mikel, John Obi"
26883,"Ivanovic, Branislav"
26923,"Chilwell, Ben"
27483,"Guimaraes, Bruno"
27850,"Keane, Roy"
28654,Otavio
28685,"Taremi, Mehdi"
29383,"Di Lorenzo, Giovanni"
29721,"Botman, Sven"
30591,"Doucoure, Cheick"
31071,"Zaha, Wilfried"
31135,"Wan-Bissaka, Aaron"
31167,"Olise, Michael"
32629,"Rashford, Marcus"
32881,"Zabarnyi, Ilya"
35706,"Chukwueze, Samuel"
35714,"Pino, Yeremy"
36132,"Yilmaz, Burak"
42945,"Hamsik, Marek"
43002,"Kim, Min-jae"
43003,"Kvaratskhelia, Khvicha"
43004,"Raspadori, Giacomo"
44509,"Tsygankov, Viktor"
44879,"Forsberg, Emil"
44904,"Olmo, Dani"
45396,"Dovbyk, Artem"
54440,"Buchanan, Tajon"
